id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168
577,0.009196634,0.0075357435,0.0061465735,0.006155151,0.007481695,0.00981513,0.016519764,0.02234239,0.025925474,0.028569663,0.03140844,0.034914937,0.037958585,0.040763233,0.04553514,0.047781944,0.045212932,0.041087512,0.036298744,0.030632505,0.02412897,0.020977136,0.01883372,0.015335589,0.010744593,0.008689872,0.006317881,0.005360663,0.0057106633,0.00624975,0.009593391,0.012752127,0.015796475,0.01879292,0.020339621,0.022657152,0.023259591,0.022861846,0.022592906,0.021610014,0.02052408,0.020093454,0.018631008,0.017090753,0.0145353265,0.014866086,0.015247116,0.012774616,0.009712335,0.0076777814,0.0066604353,0.0057925796,0.0057891253,0.0055463463,0.007695674,0.010230565,0.012747219,0.016072094,0.01817033,0.020485085,0.021069165,0.02132801,0.020585239,0.0206023,0.019154584,0.018209558,0.017070312,0.016323008,0.015347719,0.015052786,0.012262709,0.009080379,0.007108854,0.005678199,0.004464227,0.0047164066,0.0063300813,0.008217551,0.014610258,0.021072827,0.024067903,0.026193144,0.028717967,0.030435637,0.031153783,0.033227928,0.040043786,0.044731755,0.044878952,0.041681442,0.034922685,0.026707754,0.019400721,0.01698012,0.013355454,0.010267314,0.009685805,0.007696679,0.0060698967,0.0062432094,0.0074856533,0.009952288,0.017771699,0.024284147,0.026847625,0.028532723,0.030201867,0.032648396,0.03469918,0.037211142,0.042912237,0.046942938,0.04617343,0.043644622,0.03759978,0.029251952,0.021970455,0.019452387,0.016388386,0.0130111445,0.010321816,0.008020837,0.006362834,0.0062835747,0.007103923,0.009233326,0.016626269,0.023103826,0.025641792,0.027930796,0.030005284,0.03134058,0.033795618,0.03743341,0.04255233,0.046483453,0.045731574,0.042913914,0.037709054,0.030802654,0.023936259,0.020607635,0.017623363,0.014367729,0.010160971,0.008142591,0.006600394,0.0066414736,0.007907346,0.010667621,0.018361885,0.024597164,0.027016267,0.028571054,0.030400377,0.03209469,0.034317486,0.03727997,0.042813484,0.046130642,0.04500131,0.043107323,0.037304576,0.0297911,0.023521794,0.020880394,0.018327933,0.015142319
578,0.010345388,0.005892802,0.0037413593,0.0037303958,0.006418744,0.01299505,0.036703467,0.0786722,0.09799263,0.093921065,0.092920214,0.094385155,0.09664363,0.09607945,0.099246055,0.103016175,0.10140399,0.09980571,0.095129214,0.07796268,0.055641238,0.045220956,0.035829112,0.024069235,0.01731631,0.010056304,0.0077106347,0.0057239756,0.0063257525,0.0073883943,0.019696774,0.043425802,0.06703222,0.08551477,0.09985602,0.1077545,0.11127049,0.108466715,0.10272162,0.10595241,0.100729674,0.094326034,0.080658406,0.0639212,0.051806964,0.050365478,0.04553383,0.031364024,0.017525103,0.0081480825,0.0057436386,0.0040824926,0.0040995292,0.0032736203,0.010073027,0.022368208,0.041454054,0.0679388,0.09098895,0.10662108,0.11152523,0.10632826,0.09837584,0.101857774,0.09441459,0.08869874,0.07663054,0.06136085,0.056026153,0.054599937,0.039528716,0.022832572,0.0095802685,0.0055583585,0.0034535043,0.004833147,0.0076036677,0.013647119,0.03540881,0.07580343,0.09191971,0.084743276,0.08387996,0.080002494,0.07905243,0.07995301,0.08486986,0.09096998,0.09527228,0.095665954,0.079914555,0.059333574,0.04329536,0.034821328,0.026382739,0.01668437,0.008781746,0.0054930896,0.00396121,0.0040754545,0.0067046797,0.01267117,0.036699884,0.08114742,0.10785842,0.10229664,0.0863362,0.07828694,0.07605689,0.07515826,0.080611326,0.08711539,0.09415005,0.09498877,0.08013749,0.059154175,0.0429926,0.03654814,0.028522529,0.017864741,0.009566439,0.0056442386,0.0037884545,0.0040828055,0.0070341043,0.0145141855,0.03937851,0.081247054,0.100731306,0.09527728,0.08707829,0.082550116,0.08325129,0.08149286,0.08581281,0.09288223,0.09788586,0.09699617,0.08278432,0.0634403,0.04762078,0.041725587,0.031620152,0.018782597,0.0108033335,0.006487008,0.0043517407,0.0044502476,0.007024143,0.014019493,0.039825536,0.087475315,0.107410364,0.09568418,0.08514714,0.08098286,0.08313331,0.08404045,0.08887289,0.097032726,0.10215338,0.1024576,0.09096897,0.06909628,0.0499779,0.042426,0.03377875,0.022415023
579,0.021065287,0.0207118,0.02018451,0.02102162,0.022859406,0.025234768,0.030009389,0.033188995,0.033078656,0.031761274,0.03010865,0.03019039,0.030123185,0.030574689,0.032340527,0.032185268,0.031748533,0.030456375,0.02930997,0.028469075,0.026904114,0.026273992,0.024804883,0.023139637,0.023082595,0.022917796,0.021890849,0.021975584,0.022711163,0.022947831,0.025029719,0.026541218,0.027514508,0.028425004,0.028417472,0.029984409,0.030877303,0.030765776,0.031521115,0.031126315,0.030846726,0.029669752,0.028725933,0.02815143,0.026693309,0.02648341,0.025743078,0.024509266,0.022600327,0.022372862,0.021299565,0.021167142,0.021420881,0.021090109,0.022596052,0.024329778,0.02547985,0.02615634,0.025816053,0.027144527,0.028225556,0.029014038,0.029912809,0.029741846,0.029993283,0.029145446,0.028181883,0.027659465,0.026253346,0.026027624,0.025957922,0.024245244,0.02103347,0.020546583,0.019874612,0.020509826,0.021885747,0.02428405,0.030109461,0.033357546,0.03217452,0.029982548,0.028565025,0.028956115,0.029389154,0.03059718,0.03283911,0.033095594,0.03331987,0.03193408,0.029745046,0.02809406,0.02657519,0.026598144,0.025344513,0.023257276,0.021415062,0.021097425,0.020626752,0.021479523,0.023292866,0.02570805,0.032480773,0.03772553,0.03604683,0.031974744,0.029940197,0.030567335,0.030872874,0.030936986,0.03310294,0.03346716,0.03351064,0.032684594,0.030513398,0.028358825,0.026566591,0.026457012,0.024531448,0.022943106,0.021840416,0.021481445,0.020728812,0.021419544,0.023234222,0.02603506,0.033290587,0.03799516,0.03657191,0.03348889,0.03042568,0.029886182,0.02924836,0.029415566,0.03214685,0.033089593,0.033440493,0.03285503,0.030666176,0.02815028,0.026006002,0.02536935,0.02410227,0.023015343,0.021794971,0.02136641,0.020615067,0.021224119,0.022727668,0.025680559,0.03347137,0.03738832,0.034737073,0.032100003,0.03051392,0.03114475,0.030981539,0.03124717,0.033525072,0.033947,0.033901446,0.032481812,0.030431207,0.028532512,0.026129069,0.025285445,0.024195414,0.023272749
580,0.011362945,0.0074493745,0.0053710025,0.0063699353,0.010477917,0.022622209,0.06261633,0.1085848,0.0994336,0.083293,0.08264961,0.08766569,0.08914094,0.08161617,0.07943756,0.07309977,0.07112551,0.07199283,0.069213934,0.05636438,0.041460965,0.035326995,0.03339123,0.024437726,0.015753495,0.011051508,0.007103718,0.0049886825,0.005986658,0.008956343,0.020022113,0.03378683,0.0459238,0.056361444,0.06551334,0.07396069,0.08021784,0.0833082,0.0798097,0.07662216,0.07230674,0.066873066,0.060634315,0.051805913,0.040563934,0.03951095,0.039092444,0.029294547,0.015157669,0.00972618,0.0070600016,0.004150318,0.0043853913,0.0046311244,0.009316031,0.016271887,0.024016984,0.037140645,0.050822735,0.058219973,0.059336282,0.058006197,0.05507089,0.05570484,0.052639466,0.049264528,0.045132846,0.042685993,0.037807915,0.03570167,0.025577828,0.015047733,0.0066440804,0.0030548861,0.001732342,0.0023632785,0.0065798257,0.020542413,0.064068764,0.11062306,0.10350849,0.082118414,0.07495591,0.064768635,0.06631154,0.06839523,0.06528303,0.06504078,0.06668346,0.072973885,0.06592477,0.04677611,0.0325718,0.02696953,0.020097757,0.01064923,0.0060993657,0.0034122942,0.0023118444,0.0030711358,0.006702506,0.022687778,0.07035717,0.14470148,0.14171268,0.0892536,0.07590842,0.06761075,0.067799814,0.0669395,0.06808419,0.06741253,0.07043765,0.07798458,0.06686142,0.048141867,0.035990868,0.03276213,0.023528412,0.012688051,0.0067658694,0.003436542,0.0023687677,0.0035011908,0.006814759,0.022942832,0.07271751,0.14729449,0.14103006,0.09050363,0.08016129,0.076841146,0.07494703,0.0671496,0.068088666,0.066659525,0.07175799,0.08544411,0.07679453,0.054571748,0.037682973,0.03243223,0.024183024,0.013580683,0.0074870307,0.0042424975,0.0031291144,0.0040560085,0.007013946,0.021135647,0.07024133,0.15976864,0.15844597,0.09579771,0.078900926,0.07499349,0.0735513,0.066965826,0.06640138,0.06487895,0.0711023,0.0831704,0.07763289,0.05644172,0.03839933,0.03369222,0.027816512,0.01710618
581,0.022781458,0.020385124,0.019405108,0.02013509,0.031059247,0.05941794,0.089274354,0.10731708,0.100163236,0.07818211,0.068921484,0.065249115,0.062009294,0.06467099,0.06436481,0.06024957,0.056426443,0.05503039,0.05373372,0.048309475,0.040437367,0.038680416,0.037562415,0.030926242,0.029028155,0.025751125,0.02375926,0.023678076,0.027255362,0.033760384,0.039712846,0.04565167,0.0511949,0.051169172,0.050384797,0.054588865,0.054349072,0.05381959,0.053080093,0.05132238,0.05049796,0.048433356,0.046043746,0.04308162,0.040345754,0.044178706,0.045183346,0.037407093,0.029612856,0.02634246,0.024199843,0.021601167,0.022966271,0.025182096,0.02916447,0.033680465,0.039812766,0.046348013,0.05186215,0.055090047,0.054017033,0.0541878,0.05325025,0.05470382,0.053721815,0.053351104,0.051046275,0.04777039,0.045925926,0.04715246,0.041495167,0.03213951,0.02206425,0.020183831,0.019940171,0.02259389,0.03418799,0.06686541,0.10797485,0.16532278,0.1701613,0.09887768,0.06321202,0.059880476,0.057241794,0.058000125,0.05978164,0.058035787,0.056818116,0.05708262,0.050243102,0.041866902,0.03732458,0.03669714,0.030873835,0.024865475,0.021975916,0.019894384,0.019243889,0.023528699,0.03702294,0.06820201,0.10013239,0.14901122,0.18125015,0.11653235,0.063781664,0.05864106,0.05946512,0.061987855,0.061240785,0.05612329,0.05121604,0.052708432,0.047301885,0.04421709,0.0413195,0.041423306,0.035918392,0.028830688,0.02255823,0.020990562,0.019946001,0.023456682,0.03529979,0.07119571,0.10909068,0.19706789,0.30283776,0.20865448,0.07598409,0.062317155,0.065424986,0.06584294,0.06581229,0.058944114,0.05525905,0.058228206,0.05130536,0.044171996,0.04033051,0.041141804,0.035215586,0.028519936,0.022982052,0.022197105,0.02104602,0.02372858,0.03563358,0.06805289,0.103089005,0.17209391,0.25377035,0.17354569,0.07086332,0.06373201,0.06305494,0.06445803,0.064628296,0.061858937,0.06095912,0.0624666,0.054988213,0.046573892,0.040235583,0.040484484,0.036054105,0.029852146
582,0.009660208,0.006142527,0.0044647492,0.004392159,0.007769401,0.017751839,0.037311148,0.055881266,0.060140677,0.057698764,0.054030035,0.053366203,0.054690994,0.055849757,0.06317776,0.06863606,0.073191404,0.07754069,0.07223486,0.057504997,0.04350524,0.038212545,0.031465195,0.021557838,0.014368983,0.008866669,0.005900926,0.004893112,0.005926974,0.007816218,0.015314988,0.024680914,0.033978082,0.044247475,0.05034975,0.056252457,0.061025962,0.06387292,0.06528427,0.06876535,0.072548114,0.07407841,0.067450814,0.05502074,0.045868583,0.043652125,0.03647212,0.025529493,0.016770594,0.010246994,0.0071520954,0.0053667827,0.0055173384,0.0055709565,0.009385797,0.015360478,0.025140349,0.03973974,0.05209701,0.058673993,0.06253396,0.06574511,0.06549653,0.070885025,0.07601665,0.080077335,0.07513615,0.06326915,0.055202857,0.05158775,0.03574518,0.021152522,0.009383108,0.005284383,0.0033672936,0.004242829,0.0076312106,0.01721779,0.036750514,0.05375821,0.058197275,0.05568374,0.0522364,0.049750857,0.04942526,0.048817463,0.053614717,0.060368657,0.068466336,0.077863574,0.06924837,0.05260098,0.038963903,0.031655923,0.022158042,0.012704451,0.0067256726,0.00358764,0.0021887748,0.0028197486,0.006767026,0.017428119,0.04045888,0.06188529,0.06748249,0.061721146,0.053779043,0.049810044,0.050250456,0.050069537,0.054749705,0.06180804,0.07005386,0.07842308,0.06812164,0.049178306,0.03588896,0.031030567,0.023188327,0.013450306,0.007274095,0.003882492,0.002365769,0.0027146507,0.006620202,0.016742244,0.03985021,0.06049665,0.063903734,0.058657728,0.05237625,0.048922133,0.049215417,0.04867708,0.05230873,0.05809983,0.06614387,0.077200085,0.066984534,0.04729898,0.036223967,0.032604706,0.025021505,0.014748594,0.008069964,0.0043697692,0.002563011,0.0029895213,0.0069153216,0.017018642,0.039961457,0.05999489,0.062268957,0.05716408,0.050780218,0.047842544,0.048205893,0.048271198,0.05442484,0.061914656,0.07007734,0.07946134,0.06950009,0.049809586,0.037565507,0.032854363,0.025198642,0.01605188
583,0.008255562,0.0060291123,0.005010466,0.0070832036,0.013863988,0.029246073,0.04801958,0.057520613,0.059556622,0.053119272,0.047167893,0.046182107,0.045902297,0.045485083,0.04571593,0.044395078,0.042916782,0.04275476,0.038658604,0.033177357,0.02829992,0.027898509,0.02485025,0.016990595,0.011011908,0.007629903,0.005550474,0.0054551046,0.0077337576,0.011304809,0.017145466,0.023531768,0.029701136,0.034475546,0.036918942,0.04053751,0.041119173,0.04067401,0.040280238,0.038743213,0.03859486,0.03839898,0.035577722,0.030642442,0.027519032,0.030196548,0.028115153,0.019182887,0.013207784,0.008677997,0.0060554147,0.0051899226,0.005907038,0.006887231,0.010889118,0.014423905,0.01923044,0.028481267,0.036658533,0.04137479,0.041865222,0.04070751,0.038269177,0.036479898,0.033637084,0.033962358,0.032877453,0.031107731,0.029369593,0.030375961,0.022582546,0.013132638,0.0071186395,0.004795202,0.0036026193,0.0057694074,0.013421505,0.032169215,0.049412724,0.055842478,0.058288533,0.054010212,0.047213633,0.04210663,0.03930946,0.03747017,0.039666504,0.040455617,0.039384793,0.040443465,0.035939716,0.02741585,0.021425463,0.02099322,0.017068546,0.010702087,0.0070906896,0.0053740963,0.004629248,0.006846739,0.014528023,0.03321777,0.05367171,0.06151866,0.06442303,0.05780816,0.048036724,0.044113394,0.042340208,0.040752854,0.04276042,0.04310821,0.04530165,0.048897922,0.03967134,0.028401056,0.023203563,0.024137728,0.019909346,0.012156371,0.0064421557,0.0045751818,0.0037056487,0.005896136,0.012893809,0.032144066,0.05289579,0.06059395,0.063734725,0.056570254,0.047611326,0.04387693,0.042052925,0.040556453,0.041893315,0.042978454,0.04430137,0.0464328,0.039745197,0.030156143,0.024738865,0.025400963,0.020278268,0.01205089,0.0075380066,0.005338586,0.0042669317,0.006257763,0.013399319,0.03304041,0.052533444,0.0613046,0.064216614,0.055221424,0.047706686,0.0449361,0.0441255,0.0430007,0.044445034,0.044926066,0.045061138,0.047265075,0.04093116,0.031857833,0.025863955,0.026215592,0.022363223,0.014488035
584,0.008427058,0.0058681043,0.0046752617,0.005461012,0.009688855,0.02108803,0.04264294,0.061029516,0.063825116,0.057810366,0.05260909,0.05277417,0.055113323,0.05686704,0.06446903,0.07001626,0.07351604,0.07519051,0.06683196,0.0516494,0.037894867,0.032320827,0.027137112,0.019268334,0.012252771,0.008349978,0.006149739,0.0052291974,0.006394312,0.009011508,0.016852668,0.026325427,0.03496541,0.042832766,0.04690374,0.05090234,0.052797195,0.053007312,0.053839095,0.054420233,0.05458224,0.053668335,0.048574653,0.04116745,0.033911083,0.032091953,0.028022531,0.020189343,0.01298982,0.009020885,0.006752515,0.0050113965,0.0050226664,0.005631038,0.0098752575,0.01452986,0.021249898,0.030366248,0.037591513,0.04309625,0.0466366,0.049173743,0.048736677,0.050319515,0.05008559,0.04861682,0.04360449,0.038740672,0.032668076,0.028395738,0.018664692,0.0112945605,0.0068456717,0.0042455234,0.0028261393,0.0043645995,0.009156942,0.02105109,0.04353664,0.061718408,0.064967364,0.05668023,0.04960208,0.047668338,0.049439684,0.049269333,0.056936733,0.06499407,0.06977063,0.073734716,0.061098106,0.04263279,0.030235086,0.025074545,0.017732732,0.011163665,0.0069104983,0.0046229493,0.0034865802,0.004870315,0.009402221,0.021722337,0.04506072,0.06320881,0.066923425,0.05968825,0.051112868,0.048197083,0.04971505,0.0501635,0.057720732,0.06478645,0.06980406,0.07532175,0.06416244,0.0452933,0.03262523,0.027646657,0.019932523,0.012227365,0.00725531,0.0048336852,0.0036863647,0.0049112095,0.009271072,0.021583293,0.04438941,0.0624611,0.065979116,0.05893207,0.051221527,0.048870932,0.05055745,0.05130133,0.058941446,0.06633839,0.072586775,0.078877024,0.067745365,0.048200846,0.034719653,0.029188965,0.021171793,0.013195339,0.007701112,0.005145275,0.0040053325,0.0051596705,0.009553012,0.02170789,0.04452525,0.06334657,0.06623733,0.058394626,0.051424615,0.04966069,0.05158545,0.052374326,0.060049623,0.06733451,0.072643206,0.07806892,0.06765341,0.049096998,0.035675116,0.030308673,0.022320881,0.014334204
585,0.021619553,0.020279385,0.019298028,0.020475129,0.021733688,0.024679514,0.05281211,0.063574284,0.053862087,0.061628114,0.058993228,0.053452242,0.051923603,0.048153654,0.045646522,0.04341445,0.047030758,0.050685767,0.05347832,0.058798518,0.060329866,0.054389633,0.038143814,0.02810659,0.021330928,0.013407804,0.009955915,0.011041399,0.0198612,0.040246237,0.062989466,0.088410914,0.10106293,0.08104508,0.074735984,0.09230583,0.101255685,0.13598523,0.13139397,0.085164696,0.081249505,0.07790054,0.07120376,0.07313011,0.06663696,0.06224401,0.051588424,0.038051806,0.026363002,0.02092537,0.012220392,0.007782122,0.011258177,0.013489237,0.021830259,0.030573629,0.047308337,0.06784337,0.08561628,0.122594245,0.1488396,0.11952634,0.09490388,0.0806601,0.07540234,0.07338022,0.07562055,0.0697264,0.09039492,0.105796956,0.048940077,0.03372334,0.016709447,0.007918169,-0.0009419061,-0.0015573874,0.0034699803,0.0114798,0.021972025,0.04257252,0.08560032,0.08039135,0.08499025,0.073164456,0.0534244,0.061952174,0.05417349,0.04010717,0.034548376,0.031714775,0.0392588,0.060526803,0.046002276,0.0216237,0.0068111476,0.0041789636,0.014361314,0.013270182,0.010740578,0.010893894,0.012012775,0.01231693,0.014742839,0.019132096,0.023632417,0.027490918,0.027176242,0.0245953,0.023404941,0.023005284,0.024281325,0.028206514,0.03682578,0.044924222,0.04453143,0.04044285,0.038666315,0.03742783,0.027909959,0.019672371,0.012978619,0.012285483,0.010267532,0.008278836,0.007661079,0.006268342,0.0066073583,0.007951162,0.009183433,0.011190457,0.012751252,0.014126818,0.013053892,0.010299222,0.011284181,0.011472069,0.012488075,0.012463242,0.013327413,0.014017942,0.012908473,0.0130320415,0.012675918,0.015617288,0.017928177,0.018646482,0.022131968,0.029197313,0.052850507,0.07944035,0.08541722,0.063471034,0.043703184,0.045319743,0.040925033,0.039930716,0.038276304,0.037190422,0.040235996,0.03892888,0.037572198,0.03824657,0.040651657,0.038047586,0.030482832,0.022629075,0.019868439,0.019469656
586,0.045002934,0.036439963,0.030732878,0.027982054,0.030470077,0.035966903,0.050984524,0.060834497,0.06690436,0.07345348,0.07948815,0.08501662,0.092682764,0.13147578,0.22575516,0.26338488,0.24689998,0.27319342,0.21030205,0.10909267,0.08080186,0.07837142,0.07735148,0.06695993,0.046571754,0.036749993,0.031013647,0.02269331,0.019511318,0.019220876,0.024671262,0.035333056,0.046315692,0.060665563,0.07463628,0.08951932,0.093786635,0.0952253,0.094230615,0.095442444,0.093272194,0.09047789,0.08492968,0.08094193,0.07365078,0.07771721,0.07255211,0.05427026,0.04162381,0.03139071,0.025396544,0.021134427,0.016951358,0.01538141,0.01835711,0.023108035,0.031055566,0.04096403,0.052751113,0.06920331,0.0783921,0.08814604,0.09327191,0.09988086,0.10036655,0.09667969,0.08908156,0.081502624,0.07003007,0.067093365,0.06354342,0.0494019,0.027230447,0.020863634,0.018046923,0.01750642,0.01755584,0.018919885,0.028365385,0.040398203,0.04724812,0.048419356,0.05674604,0.067361906,0.07327701,0.076678105,0.08680192,0.12044627,0.15764771,0.16320898,0.11965157,0.074797645,0.056463115,0.050954945,0.04378926,0.035560258,0.027611785,0.021724485,0.018272469,0.015956689,0.017526643,0.022081105,0.037650097,0.055366784,0.06524607,0.068470754,0.07311718,0.07948231,0.08247835,0.085500844,0.10320661,0.124269515,0.17910971,0.26751402,0.1922925,0.07345277,0.062008526,0.057964284,0.047585223,0.036511026,0.030830085,0.022232715,0.019195538,0.017038714,0.019169454,0.025390925,0.042244054,0.058370717,0.065545976,0.06919512,0.07530214,0.08318331,0.08798774,0.088731416,0.0992857,0.12123345,0.21429053,0.29136032,0.18980001,0.0875642,0.07032707,0.065337166,0.05485142,0.042330764,0.028630659,0.021158159,0.017133217,0.015513186,0.018429846,0.026004937,0.042756133,0.05603215,0.06369447,0.07255234,0.081297055,0.08877023,0.09332224,0.096236125,0.10921563,0.14067249,0.23316206,0.30751312,0.20525287,0.091504864,0.073993444,0.06976195,0.057992697,0.043704174
587,0.014658643,0.011691489,0.010720655,0.0152958445,0.03155503,0.07192902,0.11077353,0.11777882,0.100939184,0.08968869,0.08967531,0.08976159,0.09011619,0.088383764,0.08597906,0.083951116,0.0865542,0.08750707,0.08119306,0.06773686,0.056330018,0.053392958,0.04502591,0.030544264,0.020550296,0.014418116,0.011765087,0.011090432,0.015076052,0.023657754,0.034845088,0.04732904,0.059087064,0.0703666,0.07977858,0.09387119,0.097083755,0.09515304,0.09507823,0.09379831,0.094139345,0.091158345,0.085623555,0.07594211,0.0688106,0.068934835,0.05906816,0.039206836,0.022638813,0.0126267215,0.009309818,0.007606921,0.010920444,0.014185302,0.0208413,0.025086943,0.036561485,0.057585903,0.08111424,0.09287428,0.08826778,0.08818609,0.08611743,0.08351288,0.08343578,0.08602188,0.08828835,0.07872066,0.069854416,0.07763061,0.059572563,0.03461556,0.021295365,0.014918856,0.012392534,0.014418027,0.031858243,0.07559938,0.1430315,0.14955366,0.10351838,0.09096154,0.08175612,0.07601022,0.07349194,0.07227221,0.0767642,0.0757792,0.073671274,0.07804976,0.06961856,0.05536659,0.046658017,0.042912148,0.0339549,0.022600397,0.0137409875,0.010015282,0.008812716,0.013757079,0.031040128,0.07686362,0.12495066,0.13358803,0.10853937,0.089749224,0.083697565,0.07684489,0.07547681,0.07479144,0.0760364,0.07252966,0.07056597,0.07506545,0.06506088,0.048948824,0.043027874,0.043547653,0.03483645,0.021053944,0.0136251,0.011221655,0.010846692,0.015398975,0.033200502,0.07447399,0.14536044,0.19866855,0.14162938,0.083751686,0.08413663,0.079524785,0.07961044,0.07808377,0.07882741,0.075540416,0.073693566,0.07359518,0.06717928,0.05385182,0.04656461,0.045859307,0.03711972,0.023441797,0.013722028,0.0108986925,0.009361089,0.012835727,0.027360301,0.07269809,0.1389585,0.15204388,0.11224824,0.090749025,0.08694799,0.08205421,0.08039051,0.077827595,0.07943736,0.07900123,0.078401975,0.080013506,0.06998582,0.05412341,0.045806598,0.04431902,0.034971803,0.022714674
588,0.025722075,0.019511275,0.01681472,0.014965532,0.018054252,0.028421447,0.051072694,0.074273825,0.08259506,0.0830199,0.08278662,0.087137565,0.091017485,0.09486372,0.10453268,0.1435149,0.16969733,0.148,0.11181988,0.08284577,0.06494285,0.059339724,0.056931775,0.04393649,0.028676882,0.020862129,0.017459827,0.014835301,0.015607652,0.018109836,0.026604619,0.03958025,0.050984252,0.065809235,0.07793057,0.08648385,0.09040214,0.09090868,0.088581584,0.08770026,0.08579543,0.0827681,0.07591888,0.06723726,0.05954728,0.061515212,0.056851037,0.04173833,0.028465588,0.021876054,0.018402204,0.013638385,0.012073759,0.012147681,0.016365563,0.022833927,0.031401467,0.046034932,0.061652422,0.07305862,0.07854223,0.08072723,0.07736132,0.076842904,0.0737523,0.071310475,0.06619942,0.061183043,0.056546904,0.055634826,0.042455353,0.029363256,0.01784531,0.012225693,0.009555174,0.010235445,0.015159944,0.026685214,0.049340405,0.070060715,0.07720756,0.076663226,0.0737681,0.07194372,0.0708118,0.07094907,0.08289923,0.0984261,0.109706834,0.104965284,0.08179787,0.06029558,0.04603561,0.041355263,0.033969786,0.026118139,0.020016517,0.014649051,0.011947896,0.012146016,0.017044153,0.029168166,0.051764786,0.06989795,0.076379366,0.07845847,0.07547408,0.07442766,0.07483763,0.076665305,0.08786689,0.09773511,0.10422287,0.1092489,0.092153646,0.06501734,0.04988898,0.04660689,0.040117893,0.030414574,0.020902157,0.015057457,0.012127204,0.012467233,0.017117932,0.02917051,0.05306775,0.074155584,0.08294555,0.08341116,0.07822363,0.07654095,0.07618586,0.0773534,0.087696046,0.098033205,0.107286416,0.11728739,0.09895608,0.06802818,0.052244913,0.04801441,0.04153163,0.031942252,0.020123275,0.0152250985,0.012611006,0.012556388,0.017009698,0.029739613,0.05370233,0.07619679,0.084411,0.08293911,0.07884607,0.07745641,0.07971855,0.08119965,0.09145765,0.11446216,0.13590746,0.13246474,0.1021092,0.07065035,0.054172862,0.050741997,0.042013347,0.03147471
589,0.008427058,0.0058681043,0.0046752617,0.005461012,0.009688855,0.02108803,0.04264294,0.061029516,0.063825116,0.057810366,0.05260909,0.05277417,0.055113323,0.05686704,0.06446903,0.07001626,0.07351604,0.07519051,0.06683196,0.0516494,0.037894867,0.032320827,0.027137112,0.019268334,0.012252771,0.008349978,0.006149739,0.0052291974,0.006394312,0.009011508,0.016852668,0.026325427,0.03496541,0.042832766,0.04690374,0.05090234,0.052797195,0.053007312,0.053839095,0.054420233,0.05458224,0.053668335,0.048574653,0.04116745,0.033911083,0.032091953,0.028022531,0.020189343,0.01298982,0.009020885,0.006752515,0.0050113965,0.0050226664,0.005631038,0.0098752575,0.01452986,0.021249898,0.030366248,0.037591513,0.04309625,0.0466366,0.049173743,0.048736677,0.050319515,0.05008559,0.04861682,0.04360449,0.038740672,0.032668076,0.028395738,0.018664692,0.0112945605,0.0068456717,0.0042455234,0.0028261393,0.0043645995,0.009156942,0.02105109,0.04353664,0.061718408,0.064967364,0.05668023,0.04960208,0.047668338,0.049439684,0.049269333,0.056936733,0.06499407,0.06977063,0.073734716,0.061098106,0.04263279,0.030235086,0.025074545,0.017732732,0.011163665,0.0069104983,0.0046229493,0.0034865802,0.004870315,0.009402221,0.021722337,0.04506072,0.06320881,0.066923425,0.05968825,0.051112868,0.048197083,0.04971505,0.0501635,0.057720732,0.06478645,0.06980406,0.07532175,0.06416244,0.0452933,0.03262523,0.027646657,0.019932523,0.012227365,0.00725531,0.0048336852,0.0036863647,0.0049112095,0.009271072,0.021583293,0.04438941,0.0624611,0.065979116,0.05893207,0.051221527,0.048870932,0.05055745,0.05130133,0.058941446,0.06633839,0.072586775,0.078877024,0.067745365,0.048200846,0.034719653,0.029188965,0.021171793,0.013195339,0.007701112,0.005145275,0.0040053325,0.0051596705,0.009553012,0.02170789,0.04452525,0.06334657,0.06623733,0.058394626,0.051424615,0.04966069,0.05158545,0.052374326,0.060049623,0.06733451,0.072643206,0.07806892,0.06765341,0.049096998,0.035675116,0.030308673,0.022320881,0.014334204
